id,name,movie_id
37939,廉晶雅,616670
1834243,朴世阮,616670
1988291,邕聖祐,616670
2270672,沈達琪,616670
1244822,李貞賢,718289
1077269,문정희,718289
1755036,진서연,718289
1694435,朴明勳,718289
141857,崔德文,718289
69378,김상경,731684
1716008,李先彬,731684
560081,尹敬浩,731684
75914,徐令姬,731684
1530559,張赫鎮,731684
980225,羅美蘭,795276
84788,金武烈,795276
560081,尹敬浩,795276
1591370,徐現宇,795276
1295461,朴昣奏,795276
64880,崔岷植,628802
2455171,金東輝,628802
1292971,朴海俊,628802
564844,朴秉恩,628802
1984373,조윤서,628802
1134685,孫浩俊,630217
1916075,李奎炯,630217
1388365,許成泰,630217
572182,全盧民,630217
2133923,이중옥,630217
1263930,千玗嬉,626129
25004,申河均,626129
588209,李慧英,626129
1988598,朴智賢,626129
2313835,차래형,626129
85008,설경구,573787
115290,李善均,573787
1336804,劉宰明,573787
1566012,趙祐鎮,573787
1277308,朴仁煥,573787
146114,Hong Huifang,958937
3229192,姜亨碩,958937
1239245,鄭東煥,958937
2199863,Shane Pow,958937
1207629,呂珍九,958937
1346848,延玗臻,743814
2079947,Ji an,743814
551171,趙成夏,743814
552072,丁奎秀,743814
3441296,Kim Ji-chul,743814
1299516,宋詩曦,817557
980225,羅美蘭,817557
86330,李凡秀,817557
231476,李璟榮,817557
1856377,吳代煥,817557
85008,설경구,581390
1337780,卞約漢,581390
1572354,李姃垠,581390
1386418,敏度希,581390
2101538,차순배,581390
1254424,강별,840528
2604508,Park Yeon-woo,840528
1252955,姜勝賢,840528
1654631,송영규,840528
2288848,신석호,795797
2973301,朴美姬,795797
232034,김영호,795797
1106129,芮智媛,795797
64454,기주봉,795797
1255801,조동혁,817480
1454804,車善玗,817480
3312256,장석현,817480
3312258,Lim Young-joo,817480
2621979,Han Chae-kyung,817480
1346848,延玗臻,589713
123820,金相浩,589713
1252318,IU,589713
1425274,文淑,589713
2042978,이주영,589713
588209,李慧英,820517
1887586,趙胤熙,820517
554945,權海驍,820517
2288848,신석호,820517
1374555,김새벽,820517
588209,李慧英,928713
123664,김민희,928713
564849,서영화,928713
2973301,朴美姬,928713
554945,權海驍,928713
2886237,Lee Bong-ha,743475
2886238,Kim Ah-seok,743475
560079,신운섭,743475
2752568,Kim Jeong-yeon,743475
103390,Aisha Dee,934207
3407602,Emily De Margheriti,934207
2101968,Hannah Barlow,934207
1759490,Daniel Monks,934207
2611199,葉林·韓,934207
3326960,Jeff Lai,889507
3326961,Ariel Ng,889507
3326962,Dickens Ko,889507
3113066,Ismail Adouab,575764
3113067,Nouhaila Arif,575764
3113068,Samah Baricou,575764
3113069,Abdelilah Basbousi,575764
3113070,Anas Basbousi,575764
1439969,Benson Jack Anthony,681260
2309880,Frances Berry,681260
2159489,Christian Charisiou,681260
79692,Justine Clarke,681260
1779883,Noel Cleary,681260
199486,Elyse Levesque,934957
23524,Veronica Ferres,934957
229400,Gina Stiebitz,934957
239793,Vladimir Burlakov,934957
1245709,許瑋甯,934957
1535053,Julian Maroun,955644
1253190,Bettina Kenney,955644
1900234,Margot Nuccetelli,955644
2746828,Elisa Boyd,955644
3040744,James Dyke,955644
42930,Anna Brüggemann,567927
1164934,Alexander Khuon,567927
133264,Monika Anna Wojtyllo,567927
1295654,Rike Eckermann,567927
40501,Mark Waschke,567927
684,湯姆·希林,620498
1111158,Albrecht Schuch,620498
1075020,Saskia Rosendahl,620498
20266,Michael Wittenborn,620498
1815172,Petra Kalkutschke,620498
7827,Maren Eggert,795813
221018,Dan Stevens,795813
7152,桑德拉·惠勒,795813
5853,Hans Löw,795813
225233,Wolfgang Hübsch,795813
3872,丹尼爾·布爾,681349
15486,Peter Kurth,681349
1295654,Rike Eckermann,681349
1328488,Aenne Schwarz,681349
1080195,Vicky Krieps,681349
5649,克里斯多夫·馬利亞·赫斯特,871530
1859,Christiane Paul,871530
55882,Jytte-Merle Böhrnsen,871530
17373,Jürgen Vogel,871530
1253977,Bettina Lamprecht,871530
3319869,Avan Jamal,852457
3319870,Vania Salar,852457
3068939,Hussein Hassan Ali,852457
1867407,Shwan Attoof,852457
3476977,Hushyar Nerwayi,852457
2761814,Omer Perelman Striks,739323
3199078,Asaf Jonas,739323
3199079,Nadia Kucher,739323
2897490,Igal Reznik,739323
3199080,Gal Ben Amra,739323
931999,Simone Spoladore,607442
562363,Javier Drolas,607442
1629556,Felipe Rocha,607442
1955049,Gabriel Stauffer,607442
1265054,Martha Nowill,607442
104243,佛洛里昂·大衛·費茲,546630
16808,馬提亞斯·史維克福,546630
146057,Miriam Stein,546630
6263,Hannelore Elsner,546630
67546,Wolfgang Stumph,546630
40501,Mark Waschke,776542
15480,Sabine Timoteo,776542
2918039,Wanja Valentin Kube,776542
1432056,Jule Hermann,776542
1274229,Marthe Schneider,776542
679,Franka Potente,104
677,莫里茲·佈雷多,104
1081,Herbert Knaup,104
1082,Nina Petri,104
1083,Armin Rohde,104
67323,Margherita Buy,608980
59270,里卡多·史卡馬奇歐,608980
128748,Alba Rohrwacher,608980
73475,Adriano Giannini,608980
1570257,艾琳娜·列蒂,608980
1395660,Alessandro Borghi,612491
69489,Jasmine Trinca,612491
1123262,Greta Scarano,612491
131624,Vinicio Marchioni,612491
1482131,Linda Caridi,612491
65354,楊貴媚,47060
71171,Lee Kang-sheng,47060
150345,Miao Tian,47060
150475,Hui-Chin Lin,47060
150474,Lin Kun-huei,47060
2166,Sergio Castellitto,654344
82923,Bérénice Bejo,654344
1589101,Matilda De Angelis,654344
1605204,Clementino,654344
5683,Sandra Milo,654344
931963,Blu Yoshimi,752616
79291,Luciano Cáceres,752616
2280178,Sofia Kappel,592695
1908347,Zelda Morrison,592695
139422,Tee Reel,592695
1903886,Evelyn Claire,592695
1202732,Chris Cock,592695
238512,Morten Harket,655738
238513,Paul Waaktaar-Savoy,655738
238511,Magne Furuholmen,655738
3638804,Clara Gostynski,749136
3791479,Alexei Evstratov,749136
3791494,Monika Stalder,749136
3791490,Hélio Thiémard,749136
3791484,Li Tavor,749136
50293,Henriette Confurius,517815
1463229,Liliane Amuat,517815
54948,Ursina Lardi,517815
1583269,Flurin Giger,517815
1846,André Hennicke,517815
1285450,Franz Rogowski,835975
40526,格奧爾格·弗里德里希,835975
1576708,Anton von Lucke,835975
1784461,Thomas Prenn,835975
1294450,Thomas Stecher,835975
2978947,Yu Duong,760522
1595665,Thi Kieu Trinh Nguyen,760522
2842928,Mai Bích Trâm,760522
2978945,Xuân Hiệp,760522
2978946,Neko Bao Tien,760522
2296513,Khả Như,930478
3397335,Mạc Can,930478
1043250,Vân Trang,930478
3397341,Huỳnh Thanh Trực,930478
3397342,Lê Bê La,930478
1450858,Lam Thanh My,947890
2413141,Ngô Quang Tuấn,947890
2301772,Mai Cat Vi,947890
1878202,Diệu Nhi,947890
4467117,Má Thị Di,893030
4467118,Châu Thị Xay,893030
4467119,Má A Pho,893030
4467120,Má Thị La,893030
4467121,Má A Cớ,893030
1421792,Noël Czuczor,717694
2692286,Peter Ondrejička,717694
10727,John Hannah,717694
553063,Wojciech Mecwaldowski,717694
1573859,Jacek Beler,717694
2143522,Pavlína Skružná,588890
1247355,Matouš Ruml,588890
544276,Martin Stránský,588890
83878,Barbora Hrzánová,588890
97192,Martha Issová,588890
96381,Ivan Trojan,725133
30737,Bolek Polívka,725133
97193,Eva Holubová,725133
229680,Ivana Chýlková,725133
136806,Jana Plodková,725133
3111695,Zhiny Ooi,796151
856126,Pete Teo,796151
1197916,Tan Chui Mui,796151
562217,Bront Palarae,796151
168165,James Lee,796151
2907001,Lola Raie,588921
554413,Alejandra Gollas,588921
7572,Thom Hoffman,588921
1346997,Bernardo de Paula,588921
1305667,Dino Andrade,588921
1214551,Tyler Bunch,763539
67940,韋恩·格雷森,763539
1137368,Alyson Leigh Rosenfeld,763539
1960184,Billy Bob Thompson,763539
111526,Tom Wayland,763539
3192676,Oksana Cherkashyna,913760
3218149,Serhii Shadrin,913760
1624799,Oleh Scherbyna,913760
3487349,Oleh Shevchuk,913760
3487350,Artur Aramyan,913760
2595502,วชิรวิชญ์ ชีวอารี,810406
2595500,เมธวิน โอภาสเอี่ยมขจร,810406
2073908,สัตบุตร แลดิกี,810406
2073909,ธนัตถ์ศรันย์ ซำทองไหล,810406
2653295,ชินรัฐ สิริพงษ์ชวลิต,810406
2424462,ปาณิสรา ริกุลสุรกาน,939879
2162309,แพรวา สุธรรมพงษ์,939879
3246083,Nattamon Chokejindachai,939879
2668035,Thamrong Cunpisut,939879
3606502,Isariya Chanopala,939879
1872288,กรภัทร์ เกิดพันธุ์,947514
2131509,เฌอปราง อารีย์กุล,947514
2430105,ศดานนท์ ดุรงคเวโรจน์,947514
76477,นพพันธ์ บุญใหญ่,947514
3514165,Pinthip Orachorn,947514
1292043,Mike Angelo,949697
2763423,Chanya McClory,949697
1051833,David Asavanond,949697
1027750,ปรเมศร์ น้อยอ่ำ,949697
3389839,Kulteera Yordchang,949697
3467560,Witthawat Rattanaboonbaramee,937743
1343666,ภูริพรรธน์ เวชวงศาเตชาวัชร์,937743
1832785,พีรวิชญ์ อรรถชิตสถาพร,937743
2674888,Chanatip Phothongka,937743
3186387,Khunnapat Pichetworawut,937743
931444,พชร จิราธิวัฒน์,922378
2262810,Phantira Pipityakorn,922378
2100736,ณัฏฐ์ กิจจริต,922378
1259493,Esther Supreeleela,922378
3627553,Achira Theriault,922378
3063,蒂妲·史雲頓,511819
2126734,Agnes Brekke,511819
1603,Daniel Giménez Cacho,511819
2893050,Jerónimo Barón,511819
1919397,Juan Pablo Urrego,511819
557875,Thanapat Saisaymar,38368
120258,Jenjira Pongpas,38368
69758,Sakda Kaewbuadee,38368
557876,Natthakarn Aphaiwonk,38368
1498159,Geerasak Kulhong,38368
1343178,พิชญะ นิธิไพศาลกุล,947049
3214177,Dhanantorn Neerasingh,947049
1956192,Gena Desouza,947049
2879536,ศุภชัย สุวรรณอ่อน,947049
1191895,พงศ์เทพ อนุรัตน์,947049
2946554,Rakel Lenora Fløttum,660942
2946555,Alva Brynsmo Ramstad,660942
2946556,Sam Ashraf,660942
2946557,Mina Yasmin Bremseth Asheim,660942
79331,Ellen Dorrit Petersen,660942
2079854,克里斯蒂娜·許亞特·托爾普,654074
1719168,Nader Khademi,654074
74721,Arthur Berning,654074
2476955,Tora Christine Dietrichson,654074
1840963,Silya Nymoen,654074
1349186,Xu Shouli,831031
1398032,Xin Jin,831031
3164683,Louise Wong,848788
2217481,劉俊謙,848788
1638505,Fish Liew,848788
78875,古天樂,848788
83820,林家棟,848788
1341,甄子丹,513692
70106,謝霆鋒,513692
1018709,秦嵐,513692
78877,呂良偉,513692
80374,譚耀文,513692
940339,劉青雲,543504
89409,林峯,543504
64434,蔡卓妍,543504
1183237,譚凱,543504
110845,李若彤,543504
21908,郭富城,640092
148886,萬梓良,640092
56863,楊千嬅,640092
118350,張達明,640092
1035980,鮑起靜,640092
1337,梁朝偉,18329
69637,張國榮,18329
1622,張震,18329
133825,Gregory Dayton,18329
69637,張國榮,18311
25246,劉德華,18311
1338,張曼玉,18311
12672,劉嘉玲,18311
25245,張學友,18311
44917,梅艷芳,68883
69637,張國榮,68883
148886,萬梓良,68883
69638,朱寶意,68883
227780,溫碧霞,68883
110847,黃子華,851800
1202564,張繼聰,851800
2557400,Peter Chan Charm-man,851800
78252,鄧麗欣,851800
1286615,王菀之,851800
83820,林家棟,591222
1397017,劉雅瑟,591222
543138,Mason Lee,591222
234641,池内博之,591222
1143687,Sammy Sum Chun-Hin,591222
1672870,Guo Shutong,436792
116636,郭曉東,436792
27084,Yu Nan,436792
1174685,周一圍,436792
146098,Zhang Yi,436792
78875,古天樂,814785
1140044,鄭嘉穎,814785
144860,張智霖,814785
230777,Jessica Hester Hsuan,814785
21912,謝天華,814785
122818,吳啟華,68004
1338,張曼玉,68004
12672,劉嘉玲,68004
56861,梁家輝,68004
1081494,陳燕燕,68004
69636,狄龍,11471
1619,周潤發,11471
69637,張國榮,11471
69638,朱寶意,11471
25249,李子雄,11471
3140188,吕爵安,851798
78257,鄭中基,851798
65938,梁詠琪,851798
88495,吳君如,851798
1813253,袁澧林,851798
69637,張國榮,10997
65277,張豐毅,10997
643,Gong Li,10997
67765,陸奇,10997
109436,Ying Da,10997
70590,毛舜筠,942171
3185076,姜濤,942171
3438780,柳應廷,942171
1266156,岑珈其,942171
137143,羅永昌,942171
986480,洪天明,537761
62410,洪金寶,537761
63584,吳鎮宇,537761
130605,Sire Ma,537761
1561554,Leung Kin-Ping,537761
64496,任賢齊,941132
20519,任達華,941132
21914,方中信,941132
80374,譚耀文,941132
1222249,吳卓羲,941132
1619,周潤發,64015
102880,鍾楚紅,64015
224930,Danny Chan Bak-Keung,64015
1140989,Gigi Wong,64015
1575171,Wu Fu-Sheng,64015
26739,張艾嘉,616020
77304,Zhao Wei,616020
2363304,Alex Lam,616020
2372932,Kelly Yao,616020
1036634,Teresa Cheung,616020
3202177,楊偉倫,1005251
3202180,麥沛東,1005251
1222763,蘇玉華,1005251
68562,Jan Lam Hoi-Fung,1005251
230776,周文健,1005251
74192,馮德倫,27060
64436,吳彥祖,27060
21911,舒淇,27060
74196,尹子維,27060
96857,Jason Tsang,27060
1674433,談善言,876189
2595841,楊偲泳,876189
1537551,陳健朗,876189
987587,歐錦棠,876189
268708,麥家琪,876189
84205,惠英紅,838119
932680,Karena Ng,838119
1187932,吳岱融,838119
3196478,楊天宇,838119
3243219,Janis Chan,838119
1337,梁朝偉,10775
25246,劉德華,10775
26724,曾志偉,10775
66717,黃秋生,10775
72730,陈慧琳,10775
102880,鍾楚紅,255856
1338,張曼玉,255856
58665,鶴見辰吾,255856
10885,曾江,255856
56804,劉兆銘,255856
2067022,余香凝,987446
1690917,王浩信,987446
1187932,吳岱融,987446
87944,羅家英,987446
3035681,許博文,987446
1337,梁朝偉,45935
148351,羽田美智子,45935
12672,劉嘉玲,45935
56816,李嘉欣,45935
1174366,高捷,45935
78869,余文樂,11647
20372,陳冠希,11647
63584,吳鎮宇,11647
26724,曾志偉,11647
12672,劉嘉玲,11647
25246,劉德華,14310
1337,梁朝偉,14310
66761,黎明,14310
1340,陳道明,14310
66717,黃秋生,14310
18023,Robert Carlyle,2143
21977,Oyanka Cabezas,2143
349,史考特·葛倫,2143
21978,Louise Goodall,2143
21979,Salvador Espinoza,2143
3574269,Hongkongers,850884
2340766,Benny Tai Yiu-ting,850884
3735681,Gwyneth Ho,850884
56890,Malcolm McDowell,185
2264,Patrick Magee,185
2272,Carl Duering,185
2267,Michael Bates,185
2268,Warren Clarke,185
1716493,Harris Dickinson,497828
1187068,Charlbi Dean,497828
57755,伍迪·哈里遜,497828
31960,Zlatko Burić,497828
84241,Vicki Berlin,497828
1383391,Holly Earl,960258
3498314,Jack Trueman,960258
3498317,Catherine Hannay,960258
2992825,Malachi Pullar-Latchman,960258
3498318,Thomas Michael Flynn,960258
1115,史蒂芬·葛拉翰,807196
21679,Vinette Robinson,807196
1850839,Alice May Feetham,807196
973,傑森·弗萊明,807196
1252521,Hannah Walters,807196
1361963,Tom Prior,797838
2981292,Олег Загородній,797838
1724253,Диана Пожарская,797838
3291124,Jake Henderson,797838
137792,Margus Prangel,797838
1197948,Brittany Ashworth,924482
1866221,Nathan Welsh,924482
1414117,Anaïs Parello,924482
2931841,Louis Boyer,924482
1173231,Ben Lamb,924482
1873160,桑德拉·茲馬爾斯卡,785398
17882,Isabelle Huppert,785398
1526594,Lorenzo Zurzolo,785398
1482162,Mateusz Kościukiewicz,785398
3511048,Tomasz Organek,785398
25072,奧斯卡·伊薩克,643532
1230868,蒂芬妮·哈戴許,643532
1034681,泰·舒利頓,643532
5293,威廉·達佛,643532
1723573,Alexander Babara,643532
1125,Ewen Bremner,624793
1325961,Suki Waterhouse,624793
129825,Richard Jobson,624793
1007679,Seána Kerslake,624793
1400708,Leo Flanagan,624793
1203789,Danielle Macdonald,508444
1206337,Hugh Skinner,508444
34901,瓊安娜‧盧利,508444
1600616,Rebecca Benson,508444
480,Gary Lewis,508444
27811,Peter Weller,2742
351,Judy Davis,2742
65,伊恩·霍姆,2742
6104,Julian Sands,2742
6355,Roy Scheider,2742
13548,詹姆斯·史派德,884
18686,Holly Hunter,884
13550,Elias Koteas,884
13549,Deborah Kara Unger,884
2165,Rosanna Arquette,884
17288,麥可·法斯賓達,76025
36662,凱莉·墨里根,76025
18473,James Badge Dale,76025
87243,Nicole Beharie,76025
1141384,Lucy Walters,76025
1060565,Marina Abramović,816344
1953927,Tsering Choekyi,496404
1953928,Pema Chokey,496404
1953929,Samten Dhondup,496404
1953930,Jamyang Choezom,496404
1061561,Mark Cousins,844176
3056,Jeremy Thomas,844176
3063,蒂妲·史雲頓,844176
26513,黛博拉·溫姬,844176
135792,Michael Emil,42035
9207,Theresa Russell,42035
3150,Tony Curtis,42035
2048,Gary Busey,42035
68301,Will Sampson,42035
1136406,湯姆·霍蘭德,634649
505710,千黛亞,634649
71580,班奈狄克·康柏拜區,634649
1649152,雅各布·貝塔隆,634649
15277,強·法夫洛,634649
65731,山姆·沃辛頓,76600
8691,柔伊·莎達娜,76600
10205,雪歌妮·薇佛,76600
32747,Stephen Lang,76600
204,凱特·溫斯蕾,76600
97576,嘉瑪·陳,524434
512991,理察·麥登,524434
11701,安潔莉娜·裘莉,524434
3136,莎瑪·海耶克,524434
466505,庫梅爾·南賈尼,524434
71580,班奈狄克·康柏拜區,453395
1912381,霍奇爾·戈梅茲,453395
550843,伊莉莎白·歐森,453395
5294,奇維托·艾吉佛,453395
30082,黃凱旋,453395
74568,克里斯·漢斯沃,616037
524,娜塔莉·波曼,616037
3894,克里斯汀·貝爾,616037
62561,Tessa Thompson,616037
55934,塔伊加·維迪提,616037
5469,雷夫·范恩斯,476669
59620,Gemma Arterton,476669
7026,萊斯·伊凡,476669
1247,馬修·古迪,476669
2441,湯姆·荷蘭德,476669
2524,湯姆·哈迪,580489
57755,伍迪·哈里遜,580489
1812,蜜雪兒·威廉絲,580489
2038,Naomie Harris,580489
81316,瑞德·史考特,580489
1190668,提摩西·夏勒梅,438631
933238,蕾貝卡·弗格森,438631
25072,奧斯卡·伊薩克,438631
117642,傑森·摩莫亞,438631
1640,Stellan Skarsgård,438631
1489211,劉思慕,566525
1337,梁朝偉,566525
1625558,奧卡菲娜,566525
2282,班·金斯利,566525
2979464,张梦儿,566525
18918,巨石·強森,436270
83860,歐帝斯·哈吉,436270
1253353,Noah Centineo,436270
164945,莎拉·夏希,436270
2042690,昆塔莎·斯溫德爾,436270
11288,羅伯·派汀森,414906
37153,柔伊·克拉維茲,414906
2954,傑佛瑞·萊特,414906
72466,柯林·法洛,414906
17142,保羅·迪諾,414906
37632,艾迪·瑞德曼,338953
9642,裘德·洛,338953
1019,邁茲·米克森,338953
132157,埃兹拉·米勒,338953
58873,丹·富勒,338953
287,布萊德·彼特,718930
125025,Joey King,718930
27428,亞倫·強森,718930
226366,布萊恩·泰瑞·亨利,718930
1658375,安德魯·小路,718930
1136406,湯姆·霍蘭德,335787
13240,馬克·華伯格,335787
1163789,Sophia Ali,335787
1859934,Tati Gabrielle,335787
3131,安東尼歐·班德拉斯,335787
10859,萊恩·雷諾斯,550988
1388593,茱蒂・康默,550988
1467219,喬·奇瑞,550988
1488961,李利·萊爾·豪艾里,550988
929511,烏特卡什·安邦德卡爾,550988
1620,楊紫瓊,545611
1381186,史蒂芬妮·許,545611
690,關繼威,545611
20904,James Hong,545611
8944,潔美·李·寇蒂斯,545611
6384,基努·李維,624860
530,凱莉-安·摩絲,624860
1639847,葉海亞·阿巴杜-馬汀二世,624860
221611,強納森・葛洛夫,624860
1202689,Jessica Henwick,624860
4587,荷莉·貝瑞,406759
17178,派翠克·威爾森,406759
1010135,約翰·布拉德利·威斯特,406759
1440574,Charlie Plummer,406759
2225985,于文文,406759
115150,凱亞・絲柯黛蘭莉歐,460458
1408809,漢娜·約翰·卡門,460458
1223726,羅比·艾梅爾,460458
1017294,Tom Hopper,460458
212934,Avan Jogia,460458
7499,傑瑞德·雷托,526896
136532,麥特·史密斯,526896
1371297,安卓·亞霍娜,526896
15440,傑瑞德·哈里斯,526896
8169,泰瑞斯·吉布森,526896
1245,史嘉蕾·喬韓森,497698
1373737,佛蘿倫絲·普伊,497698
3293,瑞秋·懷茲,497698
35029,大衛·哈伯,497698
5538,雷·溫斯頓,497698
16828,克里斯·伊凡,718789
74688,琪琪·帕瑪,718789
21198,彼德·松,718789
55934,塔伊加·維迪提,718789
1102500,黛爾・索爾斯,718789
11181,肯尼斯·布萊納,505026
1364004,湯姆·巴特曼,505026
516,Annette Bening,505026
59919,Russell Brand,505026
492791,Ali Fazal,505026
968367,斯蒂芬妮·比翠絲,568124
2521631,瑪麗亞·西希麗亞·博特羅,568124
5723,約翰·李古查摩,568124
1010157,Diane Guerrero,568124
2489411,Jessica Darrow,568124
1396124,蘇西貝肯,882598
59219,Kyle Gallner,882598
198847,傑西·亞瑟,882598
79087,羅賓·薇格特,882598
145245,Caitlin Stasey,882598
18277,珊卓·布拉克,752623
38673,查寧·塔圖,752623
10980,丹尼爾·雷德克里夫,752623
1180099,Da'Vine Joy Randolph,752623
287,布萊德·彼特,752623
74568,克里斯·漢斯沃,616037
524,娜塔莉·波曼,616037
3894,克里斯汀·貝爾,616037
62561,Tessa Thompson,616037
55934,塔伊加·維迪提,616037
131,傑克·葛倫霍,763285
1639847,葉海亞·阿巴杜-馬汀二世,763285
1222992,Eiza González,763285
39520,蓋瑞特·狄拉漢特,763285
39213,凱爾·歐唐納,763285
77517,Isabelle Fuhrman,760161
12041,Julia Stiles,760161
58014,Rossif Sutherland,760161
60719,Hiro Kanagawa,760161
2563029,Matthew Finlan,760161
6807,山姆·洛克威,629542
1231717,馬克·馬龍,629542
1625558,奧卡菲娜,629542
64342,克雷格·羅賓森,629542
1560244,安東尼·拉莫斯,629542
80602,Tyler Perry,675445
1227611,Ron Pardo,675445
3044930,Will Brisbin,675445
3227497,Kingsley Marshall,675445
2717685,Keegan Hedley,675445
1204,茱莉亞·羅勃茲,800939
1461,喬治·克隆尼,800939
481337,凱特琳·德弗,800939
1308133,Maxime Bouttier,800939
1399531,Billie Lourd,800939
1397778,Anya Taylor-Joy,593643
5469,雷夫·范恩斯,593643
3292,尼可拉斯·霍特,593643
47627,珍娜·麥提爾,593643
17342,Paul Adelstein,593643
17178,派翠克·威爾森,423108
21657,薇拉·法蜜嘉,423108
1731961,Ruairí O'Connor,423108
2485582,Sarah Catherine Hook,423108
2047847,Julian Hilliard,423108
18918,巨石·強森,539681
55638,凱文·哈特,539681
17697,約翰·卡拉辛斯基,539681
6384,基努·李維,539681
1240487,凱特·麥金儂,539681
3896,連恩·尼遜,634528
2419575,Jacob Perez,634528
26723,凱薩琳·溫妮克,634528
589722,Teresa Ruiz,634528
2133918,Sean A. Rosales,634528
1277188,雅各・特倫布雷,508943
1774679,Jack Dylan Grazer,508943
2990400,Emma Berman,508943
1874693,Saverio Raimondo,508943
52792,瑪雅·魯道夫,508943
51329,布萊德利·古柏,597208
112,凱特·布蘭琪,597208
3051,東妮·克莉蒂,597208
5293,威廉·達佛,597208
28633,李察·傑金斯,597208
1121,Benicio del Toro,542178
3490,亞卓安·布洛迪,542178
3063,蒂妲·史雲頓,542178
121529,蕾雅·瑟杜,542178
3910,法蘭西絲·麥朵曼,542178
7447,亞歷·鮑德溫,459151
11006,詹姆斯·馬斯登,459151
12110,Amy Sedaris,459151
1767250,雅瑞安娜·葛林布雷,459151
4785,傑夫·高布倫,459151
54633,Grace Caroline Currey,985939
1279279,Virginia Gardner,985939
47296,傑佛利·迪恩·摩根,985939
2174509,Mason Gooding,985939
945542,Jasper Cole,985939
10859,萊恩·雷諾斯,522931
2231,山繆·傑克森,522931
3136,莎瑪·海耶克,522931
3131,安東尼歐·班德拉斯,522931
192,摩根·費里曼,522931
1674162,喬納森·梅傑斯,653851
83271,格蘭鮑威爾,653851
1383349,Christina Jackson,653851
1218218,Thomas Sadoski,653851
221115,Daren Kagasoff,653851
3896,連恩·尼遜,823625
2026050,Emmy Raver-Lampman,823625
